tweet_link,created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,hashtags,mentions
https://twitter.com/MoF_Ethiopia/status/1651581644954824709,2023-04-27T13:38:43.000Z,"በዛሬው ዕለት የግብርና ሚኒስቴር፣የትራንስፓርትና ሎጅስቲክስ ሚኒስቴርና ተጠሪ ተቋማት መሰሪያ ቤቶች የ2016 በጀት ስሚ ፕሮግራም በገንዘብ ሚኒስቴር የመሰብሰቢያ አዳራሽ ተካሂዷል
https://t.co/7OV9PzavdX https://t.co/0rUg3G1XOJ",1,2,25,0,2690,,
https://twitter.com/MoF_Ethiopia/status/1651563647032782849,2023-04-27T12:27:12.000Z,"A delegation led by H.E. Dafna Rand - Director, Office of Foreign Assistance from the US State Department visited the Ministry of Finance and H.E. Semereta Sewasew State Minister of MoF warmly welcomed the team
📌https://t.co/xnAoUS1Thn https://t.co/k9c4sbYZSk",2,0,12,0,1468,,
https://twitter.com/MoF_Ethiopia/status/1651553769853681664,2023-04-27T11:47:57.000Z,"H.E. Semereta Sewasew, State Minister of MoF, held a meeting with a delegation led by Mr. Thorsten Shafer Gumbel, Chair of Management Board of GIZ,the German development agency under the German Federal Ministry for Economic Cooperation &amp; Development (BMZ)
https://t.co/WGBhmf2v0Q https://t.co/pIlJp62tGY",1,2,16,0,1626,,
https://twitter.com/MoF_Ethiopia/status/1650874179061940224,2023-04-25T14:47:30.000Z,"A delegation led by Mrs. Helena Airaksinen, the Deputy Director General of the Department of Africa and the Middle East of the Ministry for Foreign Affairs of Finland discussed with H.E. Semereta Sewasew State Minister of the Ministry of Finance  

https://t.co/FOfV1ztSWr https://t.co/41Nsa5oMie",6,1,23,0,2608,,
https://twitter.com/MoF_Ethiopia/status/1650867779891871750,2023-04-25T14:22:05.000Z,"የከተማና መሠረት ልማት፣ የሰላም እና የውጭ ጉዳይ ሚኒስቴሮችና ተጠሪ ተቋማት የ2016 የበጀት ስሚ ፕሮግራም በገንዘብ ሚኒስቴር የመሰብሰቢያ አዳራሽ ተካሂዷል
https://t.co/uMsvNt9Q8Z https://t.co/NgLbmvza3m",5,3,27,0,3290,,
https://twitter.com/MoF_Ethiopia/status/1650503734370213897,2023-04-24T14:15:29.000Z,"በየዓመቱ የበጀት የጊዜ ዑደቱን ጠብቆ የሚደረገው የበጀት ስሚ ፕሮግራም የስራና ክህሎት፣ የባህልና ስፖርት፣የገቢዎች ሚኒስትርና የተጠሪ ተቋማትን የ2016 በጀት በመስማት ተጀመረ
https://t.co/60CyOSEaLZ https://t.co/xU3awbaZ3z",11,8,59,0,4788,,
https://twitter.com/MoF_Ethiopia/status/1649122677083209783,2023-04-20T18:47:40.000Z,"ለመላው የእስልምና እምነት ተከታዮች እንኳን ለ1 ሺህ 444ኛው የዒድ አልፈጥር  በዓል በሰላም አደረሳችሁ::

አህመድ ሽዴ
የገንዘብ ሚኒስቴር ሚኒስትር https://t.co/tEW23V5s6X",8,7,167,1,12425,,
https://twitter.com/MoF_Ethiopia/status/1648961572553752577,2023-04-20T08:07:29.000Z,"The Minister of Finance, H.E. Ahmed Shide Discussed with Mr. William Roos, Assistant Secretary of French Ministry of Economy ⤵️

https://t.co/X0p5pXKyjj https://t.co/wly2JMhEPd",4,0,21,1,5911,,
https://twitter.com/MoF_Ethiopia/status/1648608385154023427,2023-04-19T08:44:03.000Z,RT @AmbafranceET: The 3rd 🇫🇷-🇪🇹Economic Bilateral Committee between the Ministry of Finance and the Embassy has started Wednesday morning i…,9,0,0,0,0,,AmbafranceET
https://twitter.com/MoF_Ethiopia/status/1648608167503228928,2023-04-19T08:43:11.000Z,RT @KGeorgieva: Discussed Ethiopia’s economic challenges and prospects with @MoF_Ethiopia Minister Shide and @NBEthiopia Governor @mihretum…,45,0,0,0,0,,"KGeorgieva,MoF_Ethiopia,NBEthiopia,mihretum"
