tweet_link,created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,hashtags,mentions
https://twitter.com/lia_tadesse/status/1651834386608791552,2023-04-28T06:23:02.000Z,"In this awareness creation #WorldImmunizationWeek and #AfricaVaccinationWeek we have also started HPV &amp; COVID 19 vaccination campaign. 
Let’s get ourselves and our children vaccinated.
#vaccinessavelives @FMoHealth 
@gavi @UNICEFEthiopia @WHOEthiopia https://t.co/Rg3dkziMYX",6,0,18,0,2313,"WorldImmunizationWeek,AfricaVaccinationWeek,vaccinessavelives","FMoHealth,gavi,UNICEFEthiopia,WHOEthiopia"
https://twitter.com/lia_tadesse/status/1651834369911259137,2023-04-28T06:22:58.000Z,Ethiopia commemorates ‘World Immunization Week’ with a theme “The Big Catch up” joining African countries to reach zero dose children prioritizing those in IDP and conflict affected communities. Immunization is a foundation for healthy childhood &amp; adulthood. https://t.co/iacwnCNAeu,6,4,38,1,3072,,
https://twitter.com/lia_tadesse/status/1651832634530562049,2023-04-28T06:16:04.000Z,"ይህንን አዉቀን ለጤናችን እንከተብ
፣ ህጻናትን እናስከትብ።

ክትባት ለጤናማ ልጅነት ብሎም ለጤናማ አዋቂነት መሰረት ይጥላል። ህይወት ያድናል! @FMoHealth @gavi @UNICEFEthiopia @WHOEthiopia https://t.co/xzfZ6YSuVm",2,1,11,1,1948,,"FMoHealth,gavi,UNICEFEthiopia,WHOEthiopia"
https://twitter.com/lia_tadesse/status/1651832610908262401,2023-04-28T06:15:58.000Z,"የዓለም ክትባት ሳምንትን በማስመልከት ያልተከተቡ ህጻናትን በፍጥነት ለመድረስ ሀገራችን ከሌሎች የአፍሪካ ሀገራት ጋር እያከበረች ትገኛለች።

በዚህ የግንዛቤ ሳምንት የማህፀን በር ካንሰር እና የኮቪድ 19 መከላከያ ክትባቶችም በዘመቻ እየተሰጡ ነዉ https://t.co/Rv1BtwYRvi",2,1,17,0,2611,,
https://twitter.com/lia_tadesse/status/1651684022030856210,2023-04-27T20:25:32.000Z,"Africa-UK health summit 2023 addressed key issues like health financing, health workforce, pandemic preparedness, leadership, climate change, innovation, local pharmaceutical manufacturing. It brought together governments, philanthropies, private sector, CSO &amp; HCW Alliances. https://t.co/n5ho1Dv5Mt",18,0,42,0,2532,,
https://twitter.com/lia_tadesse/status/1651683183170056200,2023-04-27T20:22:12.000Z,RT @LesleyAnneLong: Thank you @lia_tadesse for providing a great ending to a very lively Africa-UK Health Summit!,2,0,0,0,0,,"LesleyAnneLong,lia_tadesse"
https://twitter.com/lia_tadesse/status/1651562532769808388,2023-04-27T12:22:47.000Z,"RT @FMoHealth: 56 ሚሊዮን ዜጎች የማህበረሰብ አቀፍ የጤና መድህን አገልግሎት ተጠቃሚ ሆነዋል።
https://t.co/LCFchX1cFT https://t.co/PRzinyJLaP",9,0,0,0,0,,FMoHealth
https://twitter.com/lia_tadesse/status/1651562509097218051,2023-04-27T12:22:41.000Z,"RT @FMoHealth: አገር አቀፍ የማህጸን በር ካንሰር በሽታ መከላከያ ክትባትና የተቀናጀ የኮቪድ በሽታ መከላከያ ክትባት ዘመቻ ተጀመረ።
https://t.co/OjiVlfohto https://t.co/jYhITaLnay",10,0,0,0,0,,FMoHealth
https://twitter.com/lia_tadesse/status/1651562481469333507,2023-04-27T12:22:34.000Z,"RT @FMoHealth: የጀርመን ተራድዖ ድርጅት ለይርጋለም አጠቃላይ ሆስፒታል ለዲያሊስስ ህክምና አገልግሎት የሚውል ግምቱ ብር ሃያ ስምንት ሚሊዮን ብር የሚያወጣ የህክምና ቁሳቁስ  ድጋፍ አደረገ።
https://t.co/V…",7,0,0,0,0,,FMoHealth
https://twitter.com/lia_tadesse/status/1651560253681553409,2023-04-27T12:13:43.000Z,"It was a pleasure to discuss with leadership of @rcgp Royal College of General Practitioners on sidelines of UK-Africa Health Summit. We discussed to collaborate on CPD both in person &amp; online, strengthening PHC workforce including family medicine &amp; our professional associations. https://t.co/WfApa7h0Yh",7,2,63,1,3885,,rcgp
